           0.      22.17524         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       677.341         INDEF       772.034         INDEF      -2.04232         INDEF         INDEF            0.      17.73202         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF           1           0       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF      17.10247         INDEF         INDEF         INDEF         INDEF         INDEF            0.         INDEF         INDEF         INDEF         INDEF
         328.   0.005768546   9.211412E-4     0.0648142   0.009528358     0.5636687    0.06074944     -58.60815      4.306145       677.341       20.6949       772.034       14.7112  -5.512413E-5   4.300987E-5     0.7802367      4.255675      26.69403     0.1888928     0.1608485      35047.66      35128.84      9.735045      9.732533      120241      236276     0.1385525     0.1265983   -0.03745614    0.07189629    0.04640112    0.07610306    0.06601501    0.08192304         107          19          15           0   8.974355E-4       46.2705      162.4962       10890.6   0.004925828      31933.38      26.06447      26.23594      9.730185       9.83122   0.003216851      386.4741          246.     0.6054893     0.7090753    0.01197331    0.01314092
         336.   0.007731471   7.393589E-4    0.05235875   0.007719134     0.5954547    0.02891387     -58.76533      1.955566       677.341      10.83633       772.034      7.524612  -8.032560E-5   3.546660E-5     0.4415355       4.28139      26.37604     0.1091345    0.09915942      35028.42      35128.73      9.735641      9.732536      116941      242579    0.02749487     0.0366102   -0.02890253    0.03630671   -0.03166435    0.03720853    0.01166698    0.03401232         109          15          15           0   1.545636E-4      46.00884      160.2818      10742.19   0.006695921      31917.21      25.74648      25.90261      9.730781       9.83177   0.003216892      375.8683          252.     0.4517709     0.5216374    0.01165117    0.01278682
         344.   0.008276318   7.397223E-4    0.05292426   0.007722928     0.6128592    0.02367865     -58.26491      1.571913       677.341      9.328378       772.034      6.539182  -9.369164E-5   3.396197E-5     0.3624867       4.30665       26.3021     0.1016558    0.09294585      35032.45      35130.78      9.735517      9.732473      117161      248729     0.0255186    0.03127249   -0.03607896     0.0316027   -0.04065527    0.03280569    0.01878281    0.02937181         109          13          15           0   0.001538811      46.96189      160.5292      10758.78   0.007194473      31920.72      25.67254      25.82464      9.730657      9.831651   0.003216887      376.5753          258.     0.4220297     0.4854894    0.01167174    0.01280946
         352.   0.004701583   8.469148E-4    0.06060292   0.008719522     0.5584821    0.03922895     -58.75905      2.742784       677.341      14.23019       772.034      10.07893  -7.116183E-5   3.775312E-5     0.5305248      4.331473      26.91608     0.2156431      0.179828      35138.84      35135.09      9.732224      9.732341      137405      254690   -0.04829884    0.05000445   -0.05027562    0.04949168   -0.02883997    0.04420161    0.08126511    0.05976098         106          20          15           0   0.001596202      48.30608      175.4196      11756.73   0.004040995      32009.55      26.28653      26.45092      9.727364      9.828633   0.003216633      441.6374          264.     0.7428429      0.864275    0.01364663    0.01498067
         360.    0.00569136   9.665734E-4    0.06549063   0.009857154     0.6041481    0.06770775     -61.49368      4.504976       677.341      28.02335       772.034      18.08355  -4.222163E-5   3.485963E-5     0.8256345      4.355877      26.70865      0.202085     0.1703081      35091.02      35143.23      9.733703      9.732089      127707      260210    0.08842231     0.1097411   0.004755933    0.08207687   -0.05202879    0.09321241     0.1083542      0.119671         104          21          15           0   6.716325E-4      44.14233      169.8752      11385.14   0.004909243      31968.76       26.0791       26.2396      9.728842      9.830017   0.003216723       410.469          270.     0.6136748     0.7114409     0.0127009    0.01394128
         368.   0.006435156   8.809001E-4    0.05853882   0.008896655     0.6246789     0.0369816     -59.85438      2.366046       677.341      16.17271       772.034      10.74708  -6.626367E-5   3.259331E-5     0.4918731      4.379878      26.57529     0.1598339      0.139294      35091.05      35148.71      9.733702      9.731919      126821      266093    0.06373657    0.05604873    0.01826835    0.04771733   -0.02927702    0.04891222    0.05048638    0.05211462         102          20          15           0   0.002498352      43.29466      169.0872      11332.34   0.005581626       31969.2      25.94574      26.10024      9.728841      9.830003   0.003216736      407.6215          276.     0.5427471     0.6257412    0.01261279    0.01384438
         376.   0.005016658   7.696853E-4    0.05201987   0.007811453      0.596411    0.02744468      -58.4381      1.839351       677.341      11.73302       772.034      8.147452  -8.357133E-5   3.771854E-5     0.4513334       4.40349      26.84566     0.1808369     0.1549749      35166.63      35155.89      9.731366      9.731698      140572      271476   -0.02146939    0.03399147   7.904771E-4    0.03285874   -0.03858468    0.03645768    0.06364562    0.04275224         103          23          15           0   9.112980E-5      44.34808      179.1508      12006.81    0.00434779      32033.16       26.2161      26.37147      9.726505      9.827832   0.003216576      451.8158          282.     0.6961756     0.8032743    0.01395008     0.0153146
         384.   0.003815425   9.675464E-4    0.06742674   0.009675464     0.5726061    0.03381298     -65.15817      2.260729       677.341      14.19236       772.034      8.517129  -8.860866E-5   3.653639E-5     0.4123343      4.426728      27.14284     0.3175536     0.2453872      35157.12       35159.3       9.73166      9.731592      150609      276686    0.06285796    0.04581691   -0.02366228    0.03779321     0.0188767     0.0372762      0.052287    0.04296122         100          26          15           0   6.646047E-4      48.56471      188.2811      12618.73   0.003294825      32020.75      26.51328      26.67256      9.726799      9.828253   0.003216446      484.0736          288.      0.915316      1.059939    0.01495003    0.01641429
         392.   0.004537889   9.635022E-4    0.06402773   0.009683077     0.6123133    0.03634002     -65.02423      2.432184       677.341       17.7345       772.034       10.1626  -7.125468E-5   3.844739E-5     0.5395769      4.449605      26.95456     0.2591316     0.2090457      35131.61      35165.92      9.732448      9.731388      142333      281794    0.02845523    0.04742412    -0.0453147    0.05161827   -0.01321162    0.04557022    0.04186691     0.0504078         101          24          15           0   0.002350087      43.72294      183.0576      12268.63   0.003930723      31999.59        26.325      26.48096      9.727587      9.828971   0.003216519      457.4755          294.     0.7696102     0.8884878     0.0141389     0.0155227
         400.   0.002365926   9.561952E-4    0.06796551   0.009561952     0.5535285    0.05864148     -61.78221      4.087053       677.341      25.22321       772.034       16.3226  -5.098310E-5   3.528020E-5      0.691998      4.472136      27.66169     0.5621626     0.3685355      35227.37      35164.76      9.729492      9.731424      167833      286690     -0.019065    0.06502956   -0.05298195    0.07193937    0.04704273    0.06958585    0.04317627    0.06995593         100          26          15           0   8.799140E-4       50.5224      200.4556      13434.65   0.002016037      32080.55      27.03214      27.20589      9.724631      9.826228   0.003216291      539.4297          300.      1.476012      1.732177    0.01662628    0.01825711
         408.   0.002609924   0.001151657    0.07645801    0.01128389     0.5990304     0.1111681     -62.78099      7.409714       677.341      53.01332       772.034      32.84852  -2.851367E-5   4.052887E-5      1.421384      4.494331      27.55512     0.6319778     0.3968556      35206.91      35160.89      9.730124      9.731544      157103      291490    0.03442404     0.1444441    0.02672369     0.1364607    0.05873362      0.155474     0.1184459     0.2158742          96          30          15           0   2.209383E-4      45.91224      193.7658      12986.32    0.00221703      32064.12      26.92557      27.10271      9.725263      9.826784   0.003216374      504.9447          306.      1.338057      1.575181    0.01557249    0.01709879
         416.   9.989956E-4   0.001176109    0.08518908    0.01176109     0.5550727     0.2430639     -60.76751      17.40646       677.341      110.6876       772.034      73.26875  -1.483489E-5   3.861197E-5      2.602781      4.516201      28.59778         INDEF     0.8447912      35257.11      35159.59      9.728576      9.731584      178787      296154      0.132221     0.4337107    -0.2539221       0.71161     0.3915575      1.052251    0.08744749     0.3450503         100          26          15           0   0.001347897      52.46539      208.1129      13947.86   7.915793E-4       32105.4      27.96823       28.2209      9.723715      9.825387   0.003216203      574.6348          312.      3.495535      4.411463    0.01769635     0.0194335
         424.   9.305315E-4   8.843722E-4    0.06204044   0.008665042     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -6.798938E-6   3.423814E-5      5.035807      4.537759      28.67487      3.261178     0.7253066      35264.89      35158.41      9.728336       9.73162      184299      300554      0.191493      1.053479    -0.3726054      1.926218     0.3395326      1.762051     0.5790237      2.946292          96          30          16           4   2.585593E-4      51.26352      212.1151       14216.1   7.384848E-4      32111.42      28.04531      28.29628      9.723476      9.825183    0.00321616      592.3497          318.      3.752667      4.728565    0.01823785    0.02002882
         432.   0.001115493   0.001125741    0.07680347    0.01085625     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -3.708728E-5   3.739528E-5      1.008305      4.559014      28.47803         INDEF     0.7575501      35271.34      35157.65      9.728138      9.731644      189431      304972  -0.005075069    0.09954832    -0.1024704     0.1442848     0.1661069     0.1943046      0.130803     0.1633209          93          33           1           4    0.00380486      50.04977      216.1173      14484.31   9.153085E-4      32116.29      27.84847      28.06322      9.723277      9.825019   0.003216118      608.8434          324.      3.130392      3.815028    0.01874221    0.02058336
         440.   2.658761E-4   0.001304919    0.08654588    0.01231058     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -2.212502E-5   4.049404E-5      1.830238      4.579976      30.03499         INDEF        1.9286      35271.77      35158.09      9.728125      9.731629      194447      309595     -0.134367     0.3126345    -0.1059227     0.2717631     0.4065059     0.7672936     0.1607923     0.3463997          89          37           1           4    0.00380486      49.42374      220.1195      14752.55   1.493738E-4      32115.74      29.40544      30.03145      9.723264      9.825037   0.003216077      624.9644          330.      13.13347      23.37676     0.0192382     0.0211287
         448.   6.776312E-4   0.001105933    0.07173964    0.01031546     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -1.362057E-5   3.246826E-5      2.383766      4.600653      29.01921         INDEF      1.050738       35277.7      35159.45      9.727942      9.731587      199496      313967    -0.1363846     0.4161412    -0.1798782     0.5007192      0.402405     0.9928231     0.1596554     0.4565357          87          39           1           4    0.00380486      48.36613      224.1216      15020.78   5.312620E-4      32120.26      28.38965      28.65387      9.723082      9.824884   0.003216038      641.1913          336.      5.153003      6.572716    0.01973437    0.02167422
         456.   0.001188955   0.001005064    0.06714553   0.009481751     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -5.152332E-5   3.045407E-5     0.5910736      4.621056      28.40878      2.026511     0.6651869      35284.69       35165.6      9.727727      9.731398      204580      318125    0.05087065    0.06790812    0.04397813    0.06649014    0.03472933    0.06340763     0.1119696    0.08861165          89          37           1           4    0.00380486      50.14839      228.1238        15289.   0.001003171      32125.79      27.77922       27.9637      9.722866      9.824698   0.003216001      657.5308          342.      2.936863      3.480758    0.02023323     0.0222227
         464.  -3.085229E-4   0.001236421    0.08019207    0.01139924     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -4.166838E-5   4.631864E-5      1.111602      4.641191      21.09669         INDEF      -7.58125      35285.09      35168.05      9.727715      9.731322      209756      322746    0.07246184     0.1214034   -0.03145178    0.09859052     0.1060422      0.148452     0.1362204     0.1751198          85          41           1           4    0.00380486       49.4893       232.126      15557.23  -3.543951E-4      32125.37         INDEF         INDEF      9.722854      9.824712   0.003215964      674.1659          348.         INDEF         INDEF    0.02074485    0.02278519
         472.   6.228025E-4   9.513395E-4    0.06210058   0.008770917     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -2.150663E-5   2.598319E-5      1.208148      4.661068      29.11082         INDEF      1.006734      35288.36      35168.89      9.727614      9.731297      214602      327270   -0.02500938      0.137456    -0.1410938     0.2165173     0.1858176     0.2599883     0.1390257     0.2126762          85          41           1           4    0.00380486      50.13042      236.1281      15825.47   4.988558E-4       32127.6      28.48126       28.7222      9.722754      9.824636   0.003215929      689.7404          354.      5.606453      6.999443    0.02122212    0.02330993
         480.  -0.001269222   0.001379026    0.09197964    0.01248761     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -1.720530E-5         INDEF         INDEF      4.680695      21.09669         INDEF     -9.898447      35290.58      35168.66      9.727546      9.731303      219566      331961    -0.1989518     0.2857457    -0.2008111     0.2884944     0.4408611     0.4238981    0.05286574     0.2341356          82          44           1           4    0.00380486      54.25308      240.1303      16093.68  -0.001218786      32128.93         INDEF         INDEF      9.722685      9.824592   0.003215896      705.6942          360.         INDEF         INDEF     0.0217116    0.02384808
         488.   1.065159E-4   0.001072078    0.07182533   0.009588959     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -7.484698E-6   2.761085E-5      3.688973      4.700077      31.02816         INDEF      2.609874      35294.07      35164.87      9.727439      9.731421      224525      336786    0.02534557     0.4337534     0.3858795      1.483198     0.2557427      1.034155     0.3135842      1.227856          80          46           1           4    0.00380486      56.10639      244.1325      16361.92   3.817995E-5      32131.44       30.3986      31.51255      9.722577      9.824506   0.003215863      721.6318          366.      32.78041      91.45205    0.02219972    0.02438475
         496.  -6.705102E-4   9.303680E-4    0.06551684   0.008424841     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -2.712866E-6   1.265410E-5      4.664479      4.719222      21.09669         INDEF     -8.963161      35298.28      35162.82      9.727309      9.731483      229636      341334    -0.8264475      3.982678    -0.4725932      2.413696      1.523639      7.175488     0.6039772      2.974842          82          44           1           4    0.00380486      60.47593      248.1347      16630.15  -6.650937E-4      32134.65         INDEF         INDEF      9.722449      9.824398   0.003215831      738.0581          372.         INDEF         INDEF    0.02270232     0.0249373
         504.  -0.001083698   0.001135497    0.07990143    0.01021947     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -1.444747E-6   1.322046E-5      9.150711      4.738137      21.09669         INDEF     -10.71419      35296.42      35156.17      9.727366      9.731689      234907      345855     -3.323061      30.49026      -1.75504      16.20795       5.68446       52.0612     0.7156963      6.868824          81          45           1           4    0.00380486      61.12966      252.1368      16898.39  -0.001037443      32132.37         INDEF         INDEF      9.722507      9.824475     0.0032158      754.9985          378.         INDEF         INDEF    0.02322461    0.02551147
         512.  -7.982985E-4   7.727629E-4    0.05208167   0.006692323     0.5550727         INDEF     -60.76751         INDEF       677.341         INDEF       772.034         INDEF  -1.163174E-5   9.317289E-6     0.8010231      4.756828      21.09669         INDEF         INDEF      35291.52      35154.21      9.727517       9.73175      240267      350218    -0.1620621      0.217561     0.5162184     0.4490235     -0.132846     0.2125586  -0.005831108     0.1681095          75          51           1           4    0.00380486      60.56421       256.139       17166.6  -7.741253E-4      32127.35         INDEF         INDEF      9.722656      9.824645    0.00321577       772.225          384.         INDEF         INDEF    0.02375778    0.02609761
