           0.      13.19273         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       352.531         INDEF       332.066         INDEF      -2.59825         INDEF         INDEF            0.      18.29586         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF           1           0       INDEF       INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF       17.6681         INDEF         INDEF         INDEF         INDEF         INDEF            0.         INDEF         INDEF         INDEF         INDEF
     122.6667     0.2987019   0.006236032     0.1459869    0.05104412      0.689307   0.004569333      -58.9059     0.3196472       352.531     0.7185822       332.066       0.52391  -0.006840471   5.395262E-4    0.07887266      3.327987       22.4086    0.02290702    0.02243374      18079.18      20407.34      10.45375      10.32223       14568       45269   -0.02082484   0.006877786   -0.01834589   0.006995228    0.01304951   0.006486696  -0.002483966   0.006692438          67           1          15           0   0.003419037      8.179674      51.28065       1145.62     0.2721997      17202.51      21.78085      21.88172      10.45069      10.50465   0.007316306      105.9042           92.    0.02661905    0.02920817   0.006362089   0.006686206
     125.3333     0.2766102   0.005138478     0.1207207    0.04206026     0.6881288   0.004086164     -58.79108     0.2816482       352.531     0.6509476       332.066     0.4746355  -0.006391005   4.479419E-4    0.07008943      3.345928      22.49202    0.02035813    0.01998516      18280.55      20508.79      10.44172      10.31684       15271       47071    -0.0118547   0.005987673   -0.02115701   0.006286964   0.006686235    0.00583885  -0.003842629   0.006064964          67           2          15           0   0.002697219      8.237961      52.49471      1172.744     0.2518303      17385.89      21.86427      21.96617      10.43866      10.49314   0.007315138       111.012      93.99999    0.02873751    0.03156272   0.006595299   0.006934583
         128.     0.2591982   0.004405708     0.1080401    0.03659656     0.6886921   0.003558498     -58.92942     0.2478359       352.531     0.5815965       332.066     0.4240909  -0.005814777   3.845040E-4    0.06612532      3.363586      22.56261    0.01861373     0.0182993      18444.92      20601.14        10.432      10.31196       15888       48806   -0.01153731   0.005089529   -0.02161586   0.005324647   0.002704355   0.004953372  -0.005062787   0.005125681          69           1          15           0   6.479009E-4      8.715452      53.56317      1196.613     0.2358098      17535.27      21.93486      22.03754      10.42894      10.48385   0.007314154      115.4949      95.99999    0.03066177     0.0337004   0.006800347   0.007153017
     130.6667      0.235268   0.003810651    0.09514272     0.0318822     0.6852832   0.003482025     -59.14458     0.2393361       352.531     0.5733292       332.066      0.416229  -0.005180036   3.298263E-4    0.06367259      3.380969      22.66779    0.01772987    0.01744462      18654.44      20692.75      10.41974      10.30715       16737       50695  -0.009928824   0.004863959    -0.0215496   0.005140177  -0.001132718   0.004783538  -0.002989879   0.004969698          70           1          15           0   0.001683595      8.905426      54.97763      1228.211     0.2137259      17725.66      22.04003       22.1443      10.41668      10.47213   0.007312911      121.6634      97.99999    0.03377176    0.03717321   0.007082915   0.007453948
     133.3333     0.2167961   0.003504378    0.08939084    0.02973564     0.6823652   0.004376973     -59.23343     0.2996673       352.531     0.7281315       332.066     0.5286568  -0.004447478   3.093949E-4    0.06956636      3.398088      22.75657     0.0176928    0.01741081      18847.03      20775.53      10.40859      10.30281       17593       52644      -0.01087   0.006387176   -0.02102992   0.006704133  -0.001786836   0.006183271   -0.01037615    0.00650763          72           0          15           0   4.126277E-4      9.037151       56.3591      1259.074     0.1967749      17900.47      22.12881      22.23402      10.40553      10.46147   0.007311756      127.8828      99.99999    0.03664051    0.04036612   0.007368755   0.007758313
         136.     0.1943802   0.002889671    0.07615035    0.02485789      0.677966   3.828605E-4     -59.09895    0.02611851       352.531    0.06403536       332.066    0.04668002         -0.04         INDEF         INDEF      3.414953      22.87506    0.01626201    0.01602156      19045.66      20874.82       10.3972      10.29764       18571       54649  -6.485669E-4   7.542479E-4  -0.001930083   0.001644158   6.042097E-5   5.333713E-4  -0.001074492   0.001022012          74           0          30           0   6.088060E-4      9.384592        57.883      1293.119     0.1760985      18080.55      22.24731      22.35455      10.39414       10.4506   0.007310546      134.9886          102.    0.04085568    0.04509469   0.007696912   0.008107672
     138.6667     0.1794052   0.002730556    0.07140309    0.02364731     0.6767129    0.00400915     -59.15368     0.2718526       352.531     0.6807046       332.066     0.4949777  -0.003725869   2.375864E-4    0.06376671      3.431571       22.9621    0.01665256    0.01639982      19192.98      20941.52      10.38884      10.29417       19363       56815   -0.00831937   0.005870989   -0.01546394   0.006134594   0.001950715   0.005819221  -0.002978264   0.006059176          75           0          17           0   0.002793131      9.117391      59.13268      1321.037     0.1623504      18213.72      22.33435      22.44281      10.38578      10.44264     0.0073096       140.743          104.    0.04425793    0.04890477     0.0079633   0.008391363
     141.3333     0.1663435   0.002406176    0.06292693    0.02069871     0.6750939   0.003694761     -58.82962     0.2534632       352.531     0.6397446       332.066     0.4674314  -0.003365019   2.165495E-4    0.06435312      3.447952      23.04418    0.01582058    0.01559224      19343.77       21004.6      10.38034      10.29091       20236       58955   3.712096E-4   0.005493607   -0.01441153   0.005650463  -0.007983895   0.005374831   0.001972323   0.005546967          74           2          15           0   0.002192593      9.242443      60.42057      1349.809     0.1504017      18350.21      22.41643      22.52581      10.37728      10.43453   0.007308666      147.0859          106.    0.04772463    0.05278082   0.008257189   0.008704185
         144.     0.1575764   0.002778228    0.07159998    0.02389922     0.6750939   0.005154287      -58.7439     0.3484085       352.531     0.9058143       332.066     0.6604944  -0.002983508   2.377045E-4    0.07967282      3.464102      23.10296    0.01931433    0.01897492      19461.55      21066.62      10.37375      10.28771       20968       60981    0.01343275   0.007633572   -0.01482618   0.007849623  -0.005205895   0.007462983  -0.004155938   0.007800426          74           3          15           0   0.001511706      8.975494      61.56059      1375.277      0.142457      18456.34      22.47521      22.58473      10.37069      10.42827   0.007307871      152.4044          108.    0.05037298    0.05571686   0.008503882   0.008966957
     146.6667     0.1485171   0.002829732    0.07438743     0.0245062     0.6756601   0.005381073     -58.88705     0.3565077       352.531     0.9592065       332.066     0.6952357  -0.002773776   2.381158E-4    0.08584537      3.480029      23.16725    0.02088702    0.02049157      19568.93      21129.46      10.36778      10.28447       21666       63031    0.01857974    0.00768131   -0.01922632   0.008056751   -0.01329491   0.007369568   0.006874521   0.007728556          75           3          15           0   6.747478E-4      9.213979      62.64594      1399.524     0.1341983      18553.05       22.5395      22.64957      10.36472       10.4226   0.007307142      157.4758          110.    0.05343902    0.05913853   0.008738556   0.009216961
     149.3334     0.1309456   0.002604128    0.06738523    0.02270226     0.6669909   0.006367215     -59.14964     0.4168478       352.531      1.129674       332.066     0.8126686  -0.002305825   2.035437E-4    0.08827368      3.495741      23.30397    0.02180928     0.0213807      19753.84      21197.99      10.35756      10.28096       22993       65182    0.01895399   0.008656729   -0.02688843   0.009215191   -0.01333473   0.008436795   0.004977695   0.008730606          76           4          15           0   0.001931834      8.810311      64.63178      1443.888     0.1181005      18719.44      22.67621      22.78831      10.35451       10.4129   0.007305871      167.1173          112.     0.0605961    0.06718441   0.009186619    0.00969418
         152.     0.1211154   0.002742408    0.07078342    0.02374995     0.6660758    0.00714521     -59.12366     0.4688038       352.531      1.292657       332.066     0.9273443  -0.002047657   2.064399E-4     0.1008176      3.511243      23.38869    0.02486672    0.02431023       19854.8       21261.2      10.35203      10.27772       23803       67395    0.02006558   0.009756418   -0.03042871    0.01038397   -0.01187454   0.009516858  -8.158207E-4   0.009819421          75           6          15           0   0.001106511       8.88255      65.87625      1471.692     0.1091087      18809.83      22.76094      22.87429      10.34897      10.40767   0.007305113      173.0025          114.    0.06550519    0.07271129   0.009461692   0.009987258
     154.6667     0.1203245   0.002742301    0.07412521    0.02406359     0.6713194   0.006514831     -59.24682     0.4392351       352.531      1.225874       332.066     0.8803068  -0.002169475   2.039101E-4    0.09399054      3.526543      23.39581    0.02503194    0.02446635      19909.21      21312.82      10.34906      10.27509       24249       69744    0.01932776   0.009217822   -0.02989832   0.009556343   -0.01250562   0.008905631   0.009618233   0.009015817          77           4          15           0   5.430616E-4      9.488795      66.50359      1485.706     0.1085121       18858.8      22.76805      22.88025        10.346      10.40485   0.007304742       176.243          116.    0.06593232    0.07310725   0.009612535    0.01014787
     157.3334     0.1140637   0.002622788    0.07007435    0.02301487     0.6713194   0.006228741     -59.50262     0.4170856       352.531      1.193798       332.066     0.8496752  -0.002282971   1.881188E-4    0.08240085      3.541646      23.45382    0.02525794    0.02468187      20007.05      21364.02      10.34374      10.27249       25067       72106   0.008174946   0.008691057   -0.03220773   0.009125317   -0.01114192   0.008494905    0.01302624   0.008547763          77           5          15           0   7.299701E-4      9.270457      67.65022      1511.322     0.1028475       18946.9      22.82607      22.93846      10.34068      10.39979   0.007304081      182.1863          118.    0.06954344    0.07712537   0.009888019    0.01044122
         160.     0.1059804   0.002354013    0.06190753    0.02065638      0.668511    0.00623182     -59.72646     0.4071663       352.531      1.200228       332.066     0.8455406  -0.001950256   1.711680E-4    0.08776692      3.556559      23.53363    0.02438886     0.0238513      20124.18      21414.49       10.3374      10.26992       26114       74340   0.003118051   0.008973434   -0.01863477   0.009310011   0.004448316   0.009012075   0.005774206   0.009045711          77           6          15           0   3.271123E-4       8.98211      69.09011      1543.487    0.09550412      19052.31      22.90588      23.01888      10.33434      10.39376   0.007303282      189.7934          120.    0.07483765    0.08304467    0.01024085    0.01081692
     162.6667      0.103039   0.001965045    0.05281109     0.0172432     0.6727225   0.005144702     -59.71136     0.3353459       352.531      1.018701       332.066     0.7160532  -0.001883966   1.546949E-4    0.08211131      3.571286      23.56419    0.02090637    0.02051055       20177.7      21472.98      10.33451      10.26696       26621       76657   0.002832513   0.007504458   -0.01521671   0.007787402  -3.220264E-5   0.007556011   0.001211519   0.007612315          77           6          15           0   0.001529381      9.380254        69.794      1559.212    0.09286331      19100.39      22.93644      23.04933      10.33146      10.39103   0.007302903      193.4771          122.    0.07696911    0.08540099    0.01041188    0.01099907
     165.3334    0.09594751   0.002056862    0.05887377    0.01851175       0.66998   0.005822045      -59.5661     0.3764805       352.531       1.15536       332.066      0.817714  -0.001737511   1.543389E-4    0.08882762      3.585834      23.64161    0.02352796    0.02302977      20279.67       21528.1      10.32904      10.26418       27661       78942   0.003286438   0.008427027   -0.01441816   0.008821622  -0.001458726    0.00853715   0.003482267   0.008581049          81           3          15           0   5.139858E-4       10.1146      71.23475      1591.399     0.0864298      19191.77      23.01386      23.12728      10.32598      10.38585   0.007302152      201.0334          124.    0.08264772    0.09174675    0.01076404    0.01137415
     168.0001    0.08795673   0.001943016    0.05427201    0.01759475     0.6663092   0.006225582     -59.81175     0.3987523       352.531      1.243452       332.066     0.8735371  -0.001518357   1.658479E-4     0.1092285      3.600206      23.73602    0.02425268     0.0237242      20387.77      21590.51      10.32327      10.26104       28839       81233    0.01968859   0.008876218   -0.01207882   0.009041732   0.001128834   0.008574424    0.01628336   0.008756946          82           4          15           0   0.001700457      9.514489      72.78516      1626.036    0.07914498      19288.79      23.10827      23.22288      10.32021      10.38037   0.007301376      209.5923          126.     0.0901446     0.1001788    0.01116273    0.01179867
     170.6667    0.08195205   0.001786526    0.05145558    0.01617768     0.6669192   0.006363682     -59.89889     0.4041817       352.531      1.292278       332.066     0.9033606  -0.001352662   1.346155E-4      0.099519      3.614408      23.81279    0.02393017    0.02341458      20460.88      21632.73      10.31938      10.25891       29690       83582   0.009641028   0.009089626  -0.008686784   0.009489173  -0.004977372   0.009146936   0.008754133   0.009228143          82           4          15           0    0.00141824      10.11655      73.87287      1650.334    0.07364551      19354.42      23.18504      23.30107      10.31632      10.37668   0.007300851      215.7754          128.    0.09674115     0.1076504    0.01145092    0.01210549
     173.3334    0.07493783   0.001756146    0.05043514    0.01609534     0.6632636   0.007560558     -60.66975     0.4776988       352.531      1.538401       332.066       1.06488  -0.001163336   1.253127E-4     0.1077184      3.628445      23.90994    0.02574636    0.02515079      20561.25       21668.7      10.31407      10.25711       30958       85906    0.01625504    0.01066643   -0.01336227    0.01092916     0.0163985    0.01069944  -1.664384E-4     0.0104887          84           4          15           0   0.001977758      9.818971      75.43772      1685.295    0.06725502      19444.46      23.28219      23.39963      10.31101      10.37164   0.007300123      224.9882          130.     0.1057834     0.1178653    0.01188147    0.01256382
     176.0001    0.07076927    0.00164669    0.04815678    0.01500206     0.6627924   0.008469296     -60.66975     0.5342475       352.531      1.737879       332.066      1.209261  -9.464750E-4   1.248119E-4     0.1318703      3.642321      23.97208    0.02556101    0.02497487      20633.39      21701.34      10.31027      10.25548       31951       88170   0.001133209    0.01200458   -0.00644852    0.01243142    0.02022254     0.0122026    0.00251182    0.01208403          83           5          15           0   0.002110421      10.30417      76.65187      1712.419    0.06348973      19509.06      23.34433      23.46218      10.30721      10.36804   0.007299578       232.203      132.0001     0.1120047     0.1248446    0.01221955    0.01292372
     178.6667    0.06840125   0.001798408    0.05251418    0.01648268       0.66303   0.007984767     -61.08619      0.501681       352.531      1.669797       332.066      1.149562  -0.001031421   1.455091E-4     0.1410764       3.65604      24.00903    0.02892795    0.02817759      20696.55      21728.86      10.30695       10.2541       32867       90545   0.007253328    0.01125222   -0.01259379    0.01174796    0.01059015    0.01129851   0.006077277    0.01149222          84           5          15           0   0.002205217      10.15074      77.78584      1737.753    0.06140636      19565.51      23.38128      23.49841      10.30389      10.36491   0.007299085      238.8583      134.0001     0.1158733     0.1290705    0.01253137    0.01325573
     181.3334    0.07092795   0.002148333     0.0635615    0.01968979     0.6731182   0.007770568     -61.00067     0.4946748       352.531      1.713066       332.066      1.171274  -0.001271024   1.604286E-4     0.1262199      3.669606      23.96965    0.03339338    0.03239828      20694.19      21745.83      10.30707      10.25325       32838       92863   0.007129772    0.01129712   -0.01730078    0.01196934   0.005007456    0.01131957   0.003328765    0.01168924          84           3          15           0   0.002135983      10.42092       77.7561      1737.088    0.06379115      19563.35       23.3419      23.45704      10.30401      10.36503   0.007299097      238.6476      136.0001     0.1117465     0.1242464    0.01252175     0.0132455
     184.0001    0.07193281   0.002281997    0.06551189    0.02066436     0.6775311   0.008355951     -61.08104     0.5269559       352.531      1.893198       332.066      1.283141   -0.00122788   1.685654E-4     0.1372817      3.683024      23.95438    0.03500133     0.0339095       20727.8      21749.58      10.30531      10.25307       33309       95251   0.004988671    0.01226504   -0.01978085    0.01304072   0.002432002    0.01234852   0.009565683    0.01261589          82           5          15           0   0.001240285       10.0507       78.3652      1750.696    0.06482059      19593.42      23.32662      23.43966      10.30225      10.36336   0.007298838      242.0697      138.0001     0.1101818     0.1222691    0.01268069    0.01341479
     186.6668    0.06250258   0.001488382      0.043865    0.01355981     0.6702287   0.006410614     -60.84307     0.4003614       352.531      1.430388       332.066     0.9808977  -0.001044773   1.227097E-4     0.1174511      3.696296      24.10695    0.02616699    0.02555234      20838.21      21754.45      10.29954      10.25282       34955       97763    0.01226515   0.009222998   -0.01373097   0.009484702  -0.007931381   0.009162697  -0.004824517   0.009235297          83           6          15           0   0.001025268      10.46476      80.39605      1796.064    0.05615569      19692.29       23.4792      23.59546      10.29648      10.35789   0.007298002       254.029      140.0001     0.1267879     0.1411159    0.01323658    0.01400677
     189.3334    0.05622626   0.001513455    0.04339102    0.01370492     0.6660268   0.007380819      -60.4711     0.4626952       352.531      1.658599       332.066      1.143662  -8.934813E-4   1.106459E-4     0.1238369      3.709427      24.22185    0.02962494     0.0288392      20918.74      21786.28      10.29535      10.25124       36312      100313    0.01887213    0.01066641   0.006667893    0.01059888  -0.002663221    0.01035216  -0.003034631    0.01061554          82           9          17           0   0.001367698      10.02414      82.06243      1833.294    0.05041205      19764.15      23.59409       23.7126      10.29229      10.35394   0.007297346      263.8885      142.0001      0.140926     0.1571775    0.01369732    0.01449745
     192.0001    0.04979452   0.001723071    0.05031987     0.0159791     0.6523071   0.009586301     -60.00523     0.5870208       352.531      2.082889       332.066      1.453729  -8.773629E-4   1.345938E-4     0.1534072       3.72242      24.35374    0.03823608    0.03693469      21043.42       21815.1       10.2889       10.2498       38672      102820    0.01850626    0.01321345   0.006267895    0.01311036    -0.0236477    0.01320727    0.01116056    0.01275842          86           9          15           0   0.002225782      9.916863      84.91035      1896.914    0.04462329      19875.14      23.72599      23.84504      10.28584      10.34786   0.007296285      281.0354      144.0001      0.159103     0.1775389    0.01450082    0.01535314
     194.6668      0.049356   0.002282248     0.0663304     0.0211647     0.6549714    0.01323776     -60.01122     0.8089976       352.531      2.937203       332.066      2.045348  -8.511957E-4   1.619613E-4     0.1902751      3.735278      24.36334    0.05140364    0.04907802      21078.24       21818.5      10.28711      10.24963       39377      105481    0.03006895    0.01875628    0.01113273     0.0182194   -0.01700703    0.01821371   0.001371212    0.01783981          86           9          15           0   0.002383713      9.822026      85.75919      1915.878    0.04428726      19906.11      23.73559      23.85324      10.28405      10.34617   0.007295982      286.1577      146.0001     0.1605097     0.1788783    0.01474069    0.01560862
     197.3335    0.04730866   0.002560199    0.07971345    0.02442274     0.6577635    0.01621519     -60.36337      1.012263       352.531      3.715607       332.066      2.566284  -7.744040E-4   1.479928E-4     0.1911054      3.748005      24.40934    0.06040584    0.05722244      21110.46      21828.25      10.28545      10.24915       40032      108120    0.01711018    0.02282335   -0.01318282    0.02319436   -0.02551031    0.02334411  -0.001571425    0.02249164          91           4          15           0   4.308286E-4      10.65306      86.58151       1934.25    0.04242663      19934.73      23.78159      23.89985      10.28239      10.34461   0.007295695      290.9167      148.0001     0.1674486     0.1867149    0.01496295     0.0158454
     200.0001    0.03750008   0.002365633    0.07300992    0.02281334     0.6398927    0.02748588     -60.86332      1.707016       352.531      6.179855       332.066      4.203428  -4.519720E-4   1.719675E-4     0.3804826      3.760604      24.66161     0.0707468    0.06641928      21245.55      21829.16      10.27852       10.2491       43145      110711     0.0689902    0.04350423    0.01887991    0.03755407   -0.02878148    0.03681632    0.03922173    0.03857385          93           6          16           0   0.001505929      10.24203      90.01347      2010.922    0.03344078      20055.17      24.03386      24.15825      10.27546      10.33807   0.007294551      313.5347      150.0001     0.2112089      0.236845    0.01602363    0.01697467
     202.6668     0.0304819   0.001862553    0.05982098    0.01824922      0.620199     0.0251747     -62.59636      1.612442       352.531      5.637895       332.066      3.703579  -3.995068E-4   1.518614E-4     0.3801221      3.773077      24.88659    0.06845666    0.06439363      21397.78      21854.13      10.27077      10.24786       46738      113398    0.06775288    0.03980682    0.02992417    0.03368793  -0.008024407    0.03078298   0.007273656    0.03148144          96           8          15           0   0.001850537       10.7453      93.67461       2092.71    0.02706498        20192.      24.25883      24.38792      10.26771      10.33069   0.007293424      339.6401      152.0001     0.2597935       0.29259    0.01723419     0.0182633
     205.3335     0.0408665   0.009236324     0.2985588    0.09002455     0.6405078     0.1469858     -62.11979      9.236408       352.531      34.45986       332.066      22.76698  -3.212353E-4   7.181001E-4      2.235433      3.785428      24.56827     0.2781653      0.221236      21341.15      21855.49      10.27365      10.24779       45305      115996     0.2185452     0.5245378    -0.1153446      0.326504    -0.2096595     0.5073391    0.03276223     0.2074663          95           5          23           0    0.01024183      10.99861      92.33486      2062.783    0.03677955      20140.98      23.94052      24.05492      10.27059      10.33343   0.007293826      329.2285      154.0001     0.1937924     0.2153249    0.01675025    0.01774832
     208.0001    0.03537587   0.005686604     0.1856969    0.05571712     0.6346116    0.03747115     -64.62098      2.386617       352.531      9.001364       332.066      5.612469  -7.774840E-4   2.840282E-4     0.3653171      3.797658      24.72493     0.1902683     0.1618458      21416.04      21849.93      10.26985      10.24807       47354      118436    0.07666559    0.05583183    -0.0235227    0.05044622   -0.04337308    0.05159568    0.01488614     0.0487589          96           6          15           0    0.00524003       11.1079      94.29795      2106.634    0.03172175      20208.13      24.09717      24.21555      10.26679      10.32982   0.007293241      344.1158      156.0001     0.2238498     0.2496338     0.0174464    0.01848919
     210.6668    0.03219151   0.002077134    0.06874181    0.02035167     0.6379103    0.02045908     -62.49973      1.328696       352.531      4.978937       332.066      3.269185  -4.837135E-4   1.651417E-4      0.341404      3.809772      24.82734    0.07241929     0.0678883      21427.58      21849.21      10.26926       10.2481       47906      120840    0.07693408    0.03700424   -0.01964044    0.02761516    -0.0211654    0.02714303    0.02009463    0.02721434          96           6          16           0   0.001213148      11.40884      95.07481      2123.989    0.02876452      20217.68      24.19959       24.3218       10.2662      10.32931   0.007293016      348.1264      158.0001     0.2459837     0.2752881    0.01764021    0.01869583
     213.3335    0.02735853   0.003799243      0.116922    0.03624247     0.6239296    0.06686487     -67.18435      4.358125       352.531      16.70489       332.066      9.740783  -2.928112E-4   2.444838E-4     0.8349536      3.821772      25.00396     0.1623261     0.1411846      21553.66      21902.32      10.26289      10.24547       50909      123248     0.1257655     0.1362654    0.04051703    0.09054668   -0.04581583    0.09405258   -0.07109115     0.1027499          91          15          15           0    0.00441012      10.40775      98.11938      2192.008    0.02437034      20331.62      24.37621      24.50179      10.25983       10.3232   0.007292168      369.9452      160.0001     0.2894008     0.3248839    0.01863609    0.01975617
     216.0002    0.03882876    0.01082791      0.356559     0.1066426     0.6239296     0.0577035     -64.04328      3.729504       352.531      14.13003       332.066      8.941319  -9.387119E-4   5.111382E-4     0.5445102      3.833659      24.62381     0.3549555     0.2670608      21587.38      21912.25      10.26119      10.24498       52203      125641    0.02475502    0.07498508     0.1132682      0.095908    0.09729074    0.08993436   -0.07215979    0.08234128          97           9          16           0    0.01674211      11.17896      99.34589       2219.41    0.03525087      20361.53      23.99606      24.10102      10.25813      10.32161   0.007291841      379.3469      162.0001     0.2039056        0.2246    0.01907982    0.02022847
     218.6668    0.03280245   0.005266879     0.1716704    0.05106429     0.6466526    0.05089916     -63.17444      3.240221       352.531      13.18328       332.066      8.417966  -4.839051E-4   2.737130E-4     0.5656335      3.845437      24.80693     0.1900312     0.1616717      21507.23      21902.92      10.26523      10.24544       50284      128132     0.1245261    0.09764072   -0.03899815    0.07343961   -0.06529281    0.07765635    0.01959424    0.06944288          94           8          15           0   0.003723836      11.30202      97.48664      2177.871    0.02947466      20288.83      24.17917      24.29532      10.26217      10.32549    0.00729234      365.4041      164.0001     0.2413801      0.268631    0.01844708    0.01955484
     221.3335    0.04417282    0.01704903     0.5494679     0.1661734     0.6408281    0.08199492     -63.91542      5.164696       352.531      21.19271       332.066      13.31873  -9.766361E-4   8.024237E-4       0.82162      3.857108       24.4838     0.5295122     0.3543777       21572.6      21898.39      10.26194      10.24566       52251      130666    0.04173148     0.1133956      0.154234     0.1678049     0.1065104     0.1386773    -0.1002879     0.1360573          95           9          15           0    0.02673527      10.93357      99.48544      2222.524    0.04029927      20347.37      23.85605       23.9557      10.25888      10.32236   0.007291805      379.6957      166.0001     0.1792381     0.1964648    0.01911045    0.02026115
     224.0002    0.03202551   0.002572757    0.08373462    0.02467702     0.6696548    0.03094677     -62.59866      1.932062       352.531      8.560802       332.066      5.506216  -3.445275E-4   9.417717E-5     0.2733516      3.868674      24.83295    0.09092576    0.08389538      21465.07      21897.65      10.26736       10.2457       49275      133182    0.09307788    0.04977591   -0.02912487    0.04667068   -0.05387736    0.04598757    0.01604743    0.04445169          92           5          19           0   0.001152339      11.51396      96.55918      2157.156    0.02869287      20250.56       24.2052       24.3245       10.2643      10.32754   0.007292596      358.0731      168.0001     0.2472443     0.2759596    0.01811251    0.01919875
     226.6668    0.01941609   0.001395886    0.04593083    0.01381857     0.6185354    0.02393809     -60.50073       1.53975       352.531      5.972506       332.066      4.088015  -2.699101E-4   1.495508E-4     0.5540763      3.880136      25.37629    0.08100434    0.07537976      21718.48      21888.45      10.25462      10.24616       57679      135873    0.05856462    0.04424056  -0.001837288    0.02948064   -0.05243756    0.04185826    0.02817039    0.03225384          98          12          17           0   0.001176416      11.04797      104.9969      2345.652    0.01718846      20477.17      24.74854      24.88085      10.25156      10.31546   0.007290434      419.1336      170.0001     0.4076808     0.4605144    0.02095359    0.02222374
     229.3335    0.03326073    0.00345834     0.1096173    0.03262591     0.6763704    0.03380797     -62.42455      2.081393       352.531      9.792569       332.066      6.237025  -4.221706E-4   8.062576E-5     0.1909791      3.891499      24.79186     0.1192008     0.1074006      21501.47      21878.83      10.26552      10.24663       50528      138636    0.04742959    0.04982413    0.01536389    0.05164379   -0.04395968    0.05036262    0.04797704    0.05069644          89           7          17           0   0.002821685      11.28841      97.84821      2185.948    0.02992693      20282.82      24.16411      24.27879      10.26246      10.32581   0.007292242       367.177      172.0001     0.2380512     0.2645678    0.01854154    0.01965553
     232.0002    0.02150902   0.003065893    0.09095114    0.02908562     0.6277992    0.03132009     -63.00079      1.889927       352.531      8.238539       332.066      5.189019  -4.688749E-4   1.438949E-4     0.3068941      3.902762      25.26514     0.1669659     0.1446776      21751.89      21869.34      10.25295       10.2471       58669      141379    0.08532989    0.04622376   -0.02841645    0.03891831   -0.05219633     0.0421794    0.01530037    0.03668353          90          19          16           0    0.00395812      9.778217      106.1545      2371.515    0.01920488      20507.17      24.63739      24.76041      10.24989      10.31387   0.007290164      426.3266      174.0001     0.3679993     0.4121489    0.02128044    0.02257205
     234.6669    0.04521263   0.005680487     0.1747078    0.05080782     0.7188743    0.06362432     -60.73457      3.898594       352.531      20.63483       332.066      13.66781  -3.038093E-4   3.917716E-4      1.289531      3.913929      24.45854     0.1457732     0.1284984      21273.15      21868.74      10.27711      10.24713       45839      144111     0.1416588     0.2123201   -0.04271625     0.1232704      -0.16669     0.2398706   -0.06897224     0.1399878          80           6          16           0   0.007819619      11.82398      93.31754      2084.736    0.04095249      20075.02      23.83079      23.93824      10.27405      10.33699    0.00729353      333.1083      176.0001     0.1751584     0.1933777    0.01700182    0.01801648
     237.3335    0.06035111   0.008238943     0.2308998    0.07039356     0.7458003    0.02853756     -62.53493      1.757949       352.531      10.52667       332.066      6.495938  -8.669728E-4   3.701581E-4     0.4269547      3.925001      24.14498     0.1593657     0.1389393      21121.59      21909.01      10.28488      10.24514       42503      146680    0.06130945    0.05910933   -0.05522164    0.06089668   -0.05867318    0.05811058   -0.01370707    0.05603442          73           6          16           0   0.003926035      10.75923      89.74451      2004.911    0.05500262      19938.68      23.51723      23.61798      10.28182      10.34439   0.007294638      308.8701      178.0001      0.131246     0.1440068    0.01587792    0.01681987
     240.0002    0.04460068    0.01185905     0.3844528     0.1106139     0.7009223    0.04731863     -58.86011      2.913794       352.531      14.82145       332.066       10.3137  -8.983078E-4   5.076224E-4     0.5650874       3.93598      24.47334     0.3356031     0.2559932      21431.18      21904.97      10.26908      10.24534       50559      149063    0.09286469    0.09211485   -0.02883067    0.07886355    -0.1051475    0.09589098    0.01154545    0.07610215          87           5          22           0    0.01576124         12.08      98.43847      2199.137    0.04065953      20215.59      23.84559      23.94604      10.26602      10.32942   0.007292083      367.4022      180.0002     0.1775258     0.1947319    0.01861377      0.019733
     242.6669    0.01661753   0.001216873    0.03645828    0.01147996      0.638554    0.02274231     -62.22237      1.339843       352.531      6.450114       332.066      4.068925  -2.228715E-4   1.084064E-4     0.4864075      3.946868      25.54528    0.08256851    0.07672991      21810.42      21901.47      10.25003      10.24551       61677      151414    0.03411089      0.033092  -0.002755449    0.02888471  -0.005071565    0.02962586    0.02808975    0.03091276          89          19          16           0   0.001187087      10.08583      109.4192      2444.448     0.0147064      20558.36      24.91752      25.05017      10.24697      10.31116   0.007289434      448.1817      182.0002     0.4762704     0.5381609    0.02231126    0.02367004
     245.3335    0.02220935   0.009477193     0.2937836     0.0918848     0.6035082    0.08968486     -67.80894      5.403146       352.531       25.1125       332.066      13.79466  -5.232579E-4   4.129640E-4      0.789217      3.957667      25.23035      0.604084     0.3858483      21902.03      21897.19      10.24548      10.24572       67504      153709    0.04947527     0.1078035     0.1487031     0.1564251     0.1489799      0.156753   -0.08110334     0.1167035          94          22          15           0    0.01261217      10.22275      115.8605      2588.345    0.02015865      20637.75       24.6026      24.70779      10.24242      10.30698   0.007288114      490.5186      184.0002      0.356295     0.3925387    0.02431664    0.02580626
